date,sku_id,units_sold,price,on_promo,views
2025-07-16,SKU_09,175,1024.89,0,1554
2025-07-17,SKU_09,190,456.09,0,2025
2025-07-18,SKU_09,194,519.71,0,4439
2025-07-19,SKU_09,206,83.71,0,2690
2025-07-20,SKU_09,196,357.45,0,2116
2025-07-21,SKU_09,387,1161.67,1,7288
2025-07-22,SKU_09,174,1008.49,0,4688
2025-07-23,SKU_09,189,73.02,0,3033
2025-07-24,SKU_09,422,863.24,1,8930
2025-07-25,SKU_09,182,267.4,0,4604
2025-07-26,SKU_09,210,283.05,0,4182
2025-07-27,SKU_09,202,1077.62,0,1816
2025-07-28,SKU_09,171,915.87,0,4659
2025-07-29,SKU_09,191,661.98,0,1575
2025-07-30,SKU_09,189,656.78,0,4788
2025-07-31,SKU_09,189,703.47,0,5582
2025-08-01,SKU_09,196,597.3,0,4708
2025-08-02,SKU_09,207,313.95,0,1801
2025-08-03,SKU_09,185,136.14,0,1611
2025-08-04,SKU_09,172,238.64,0,3132
2025-08-05,SKU_09,174,836.84,0,1925
2025-08-06,SKU_09,152,38.93,0,2955
2025-08-07,SKU_09,198,418.23,0,1808
2025-08-08,SKU_09,190,633.26,0,3547
2025-08-09,SKU_09,242,259.58,0,3822
2025-08-10,SKU_09,245,977.52,0,3197
2025-08-11,SKU_09,163,956.14,0,2565
2025-08-12,SKU_09,160,169.56,0,4306
2025-08-13,SKU_09,172,393.17,0,2971
2025-08-14,SKU_09,150,1218.61,0,1369
2025-08-15,SKU_09,321,600.7,1,3595
2025-08-16,SKU_09,212,1020.57,0,5013
2025-08-17,SKU_09,222,94.42,0,5190
2025-08-18,SKU_09,198,104.72,0,3627
2025-08-19,SKU_09,178,255.91,0,4722
2025-08-20,SKU_09,177,463.96,0,3254
2025-08-21,SKU_09,200,117.67,0,4803
2025-08-22,SKU_09,171,771.78,0,1367
2025-08-23,SKU_09,172,629.85,0,3413
2025-08-24,SKU_09,216,611.01,0,4266
2025-08-25,SKU_09,189,375.37,0,5248
2025-08-26,SKU_09,184,1145.44,0,4831
2023-08-28,SKU_10,77,96.38,0,941
2023-08-29,SKU_10,76,758.47,0,2000
2023-08-30,SKU_10,63,151.71,0,1825
2023-08-31,SKU_10,100,335.64,0,1615
2023-09-01,SKU_10,97,293.03,0,1480
2023-09-02,SKU_10,85,1115.95,0,2215
2023-09-03,SKU_10,111,1016.81,0,1111
2023-09-04,SKU_10,89,370.73,0,2260
2023-09-05,SKU_10,173,309.18,1,2490
2023-09-06,SKU_10,84,703.25,0,893
2023-09-07,SKU_10,86,742.97,0,923
2023-09-08,SKU_10,97,79.55,0,2750
2023-09-09,SKU_10,109,711.63,1,2494
2023-09-10,SKU_10,96,698.44,0,2684
2023-09-11,SKU_10,87,184.1,0,2269
2023-09-12,SKU_10,94,612.76,0,1858
2023-09-13,SKU_10,95,1247.72,0,1826
2023-09-14,SKU_10,94,50.71,0,1457
2023-09-15,SKU_10,103,756.42,0,2843
2023-09-16,SKU_10,96,653.77,0,1704
2023-09-17,SKU_10,94,1226.27,0,1962
2023-09-18,SKU_10,108,625.06,0,871
2023-09-19,SKU_10,92,1087.06,0,1937
2023-09-20,SKU_10,127,193.97,1,1615
2023-09-21,SKU_10,114,55.74,0,1035
2023-09-22,SKU_10,88,306.2,0,2364
2023-09-23,SKU_10,92,398.2,0,1474
2023-09-24,SKU_10,109,931.03,0,1205
2023-09-25,SKU_10,89,781.64,0,2464
2023-09-26,SKU_10,82,643.81,0,1428
2023-09-27,SKU_10,75,148.18,0,1846
2023-09-28,SKU_10,163,718.07,1,2270
2023-09-29,SKU_10,89,154.6,0,1946
2023-09-30,SKU_10,67,309.45,0,1223
2023-10-01,SKU_10,105,585.98,0,1242
2023-10-02,SKU_10,78,106.43,0,947
2023-10-03,SKU_10,84,951.7,0,815
2023-10-04,SKU_10,101,879.78,0,1588
2023-10-05,SKU_10,97,267.52,0,1023
2023-10-06,SKU_10,201,590.49,1,5185
2023-10-07,SKU_10,98,440.56,0,2608
2023-10-08,SKU_10,99,578.18,0,2235
2023-10-09,SKU_10,193,38.52,1,2180
2023-10-10,SKU_10,93,1299.35,0,1188
2023-10-11,SKU_10,107,704.82,0,2817
2023-10-12,SKU_10,86,672.53,0,1074
2023-10-13,SKU_10,92,207.58,0,1194
2023-10-14,SKU_10,137,411.9,1,3809
2023-10-15,SKU_10,89,969.04,0,719
2023-10-16,SKU_10,80,806.9,0,1159
2023-10-17,SKU_10,82,477.3,0,744
2023-10-18,SKU_10,136,594.49,1,2233
2023-10-19,SKU_10,92,817.84,0,2277
2023-10-20,SKU_10,102,846.19,0,1349
2023-10-21,SKU_10,72,571.51,0,1990
2023-10-22,SKU_10,101,330.08,0,1139
2023-10-23,SKU_10,89,851.84,0,1034
2023-10-24,SKU_10,92,299.92,1,705
2023-10-25,SKU_10,95,826.31,0,2262
2023-10-26,SKU_10,87,838.17,0,1779
2023-10-27,SKU_10,76,644.64,0,1233
2023-10-28,SKU_10,105,1184.97,0,2935
2023-10-29,SKU_10,110,368.39,0,1222
2023-10-30,SKU_10,102,1107.99,0,2370
2023-10-31,SKU_10,79,449.7,0,1590
2023-11-01,SKU_10,93,68.24,0,2615
2023-11-02,SKU_10,84,211.88,0,2372
2023-11-03,SKU_10,83,349.27,0,2252
2023-11-04,SKU_10,92,538.42,0,2160
2023-11-05,SKU_10,94,533.97,0,2726
2023-11-06,SKU_10,96,132.29,0,746
2023-11-07,SKU_10,85,340.67,0,2460
2023-11-08,SKU_10,71,275.01,0,886
2023-11-09,SKU_10,93,285.18,0,2689
2023-11-10,SKU_10,100,378.95,0,1167
2023-11-11,SKU_10,136,400.8,1,1672
2023-11-12,SKU_10,110,461.12,0,3229
2023-11-13,SKU_10,75,767.04,0,1501
2023-11-14,SKU_10,102,923.74,0,1749
2023-11-15,SKU_10,148,733.47,1,1480
2023-11-16,SKU_10,90,953.37,0,985
2023-11-17,SKU_10,75,769.51,0,669
2023-11-18,SKU_10,92,718.17,0,1352
2023-11-19,SKU_10,101,585.2,0,2609
2023-11-20,SKU_10,92,402.12,0,1265
2023-11-21,SKU_10,66,1171.51,0,938
2023-11-22,SKU_10,92,279.39,1,2217
2023-11-23,SKU_10,91,591.31,0,1569
2023-11-24,SKU_10,84,448.95,0,2177
2023-11-25,SKU_10,90,926.72,0,1472
2023-11-26,SKU_10,168,758.5,1,4158
2023-11-27,SKU_10,167,476.47,1,3360
2023-11-28,SKU_10,85,280.36,0,1895
2023-11-29,SKU_10,74,200.75,0,814
2023-11-30,SKU_10,82,353.18,0,1819
2023-12-01,SKU_10,92,936.06,0,2599
2023-12-02,SKU_10,106,307.52,0,1070
2023-12-03,SKU_10,156,614.85,1,2342
2023-12-04,SKU_10,68,499.82,0,1457
2023-12-05,SKU_10,95,981.85,0,2413
2023-12-06,SKU_10,77,274.99,0,905
2023-12-07,SKU_10,87,673.32,0,1907
2023-12-08,SKU_10,66,278.61,0,794
2023-12-09,SKU_10,76,957.21,0,1674
2023-12-10,SKU_10,84,443.18,0,2457
2023-12-11,SKU_10,87,300.28,0,2596
2023-12-12,SKU_10,62,697.17,0,1544
2023-12-13,SKU_10,92,895.95,0,1946
2023-12-14,SKU_10,67,132.54,0,813
2023-12-15,SKU_10,77,914.14,0,850
2023-12-16,SKU_10,73,447.18,0,1425
2023-12-17,SKU_10,89,973.13,0,1679
2023-12-18,SKU_10,71,864.05,0,1065
2023-12-19,SKU_10,72,474.84,0,1283
2023-12-20,SKU_10,111,719.47,1,1872
2023-12-21,SKU_10,120,490.36,1,1644
2023-12-22,SKU_10,90,124.87,0,1005
2023-12-23,SKU_10,88,524.1,0,876
2023-12-24,SKU_10,102,384.67,0,2608
2023-12-25,SKU_10,154,1063.82,1,1543
2023-12-26,SKU_10,94,1023.51,0,2390
2023-12-27,SKU_10,73,771.17,0,1520
2023-12-28,SKU_10,86,1247.03,0,1621
2023-12-29,SKU_10,70,111.45,0,1871
2023-12-30,SKU_10,106,670.11,0,1539
2023-12-31,SKU_10,98,512.23,0,1030
2024-01-01,SKU_10,127,1171.13,1,2692
2024-01-02,SKU_10,73,256.64,0,722
2024-01-03,SKU_10,68,1145.41,0,1976
2024-01-04,SKU_10,82,933.5,0,1509
2024-01-05,SKU_10,63,86.38,0,1742
2024-01-06,SKU_10,83,550.61,0,1961
2024-01-07,SKU_10,82,696.64,0,2148
2024-01-08,SKU_10,72,672.75,0,1270
2024-01-09,SKU_10,69,288.52,0,896
2024-01-10,SKU_10,53,1213.97,0,1394
2024-01-11,SKU_10,75,1008.89,0,974
2024-01-12,SKU_10,57,696.03,0,1263
2024-01-13,SKU_10,60,791.28,0,1461
2024-01-14,SKU_10,65,77.73,0,1104
2024-01-15,SKU_10,67,1097.98,0,1568
2024-01-16,SKU_10,57,206.81,0,509
2024-01-17,SKU_10,54,829.93,0,1688
2024-01-18,SKU_10,57,983.6,0,1215
2024-01-19,SKU_10,73,1169.79,0,577
2024-01-20,SKU_10,62,532.02,0,787
2024-01-21,SKU_10,72,793.04,0,1896
2024-01-22,SKU_10,60,712.85,0,1294
2024-01-23,SKU_10,109,69.69,1,2469
2024-01-24,SKU_10,53,310.18,0,730
2024-01-25,SKU_10,69,1233.0,0,1279
2024-01-26,SKU_10,50,806.88,0,860
2024-01-27,SKU_10,59,453.93,0,1497
2024-01-28,SKU_10,52,575.58,0,770
2024-01-29,SKU_10,50,767.3,0,664
2024-01-30,SKU_10,63,839.48,0,580
2024-01-31,SKU_10,56,1040.32,0,1138
2024-02-01,SKU_10,54,717.09,0,1137
2024-02-02,SKU_10,65,347.22,0,1657
2024-02-03,SKU_10,49,392.98,0,614
2024-02-04,SKU_10,71,276.38,0,904
2024-02-05,SKU_10,54,964.47,0,1200
2024-02-06,SKU_10,53,567.65,0,536
2024-02-07,SKU_10,75,185.31,0,974
2024-02-08,SKU_10,61,827.36,0,1245
2024-02-09,SKU_10,49,306.52,0,627
2024-02-10,SKU_10,49,950.79,0,1082
2024-02-11,SKU_10,52,71.25,0,1281
2024-02-12,SKU_10,54,1215.36,0,1256
2024-02-13,SKU_10,52,101.43,0,424
2024-02-14,SKU_10,53,630.51,0,1292
2024-02-15,SKU_10,52,439.87,0,778
2024-02-16,SKU_10,47,240.47,0,1107
2024-02-17,SKU_10,64,637.34,0,1459
2024-02-18,SKU_10,58,223.7,0,666
2024-02-19,SKU_10,105,147.59,1,1797
2024-02-20,SKU_10,38,377.68,0,420
2024-02-21,SKU_10,54,818.06,0,663
2024-02-22,SKU_10,43,429.33,0,1079
2024-02-23,SKU_10,45,812.73,0,710
2024-02-24,SKU_10,58,594.79,0,1119
2024-02-25,SKU_10,57,226.39,0,868
2024-02-26,SKU_10,46,958.52,0,419
2024-02-27,SKU_10,53,1117.21,0,676
2024-02-28,SKU_10,56,768.01,0,1055
2024-02-29,SKU_10,91,273.56,1,1909
2024-03-01,SKU_10,43,800.75,0,469
2024-03-02,SKU_10,41,49.82,0,926
2024-03-03,SKU_10,54,1133.4,0,1020
2024-03-04,SKU_10,96,482.9,1,1051
2024-03-05,SKU_10,44,862.37,0,420
2024-03-06,SKU_10,47,668.18,0,842
2024-03-07,SKU_10,49,1292.44,0,1056
2024-03-08,SKU_10,48,222.8,0,740
2024-03-09,SKU_10,46,609.75,0,610
2024-03-10,SKU_10,51,122.49,0,440
2024-03-11,SKU_10,50,1153.81,0,419
2024-03-12,SKU_10,45,122.26,0,463
2024-03-13,SKU_10,43,566.34,0,761
2024-03-14,SKU_10,45,371.74,0,1351
2024-03-15,SKU_10,34,326.93,0,475
2024-03-16,SKU_10,229,1080.08,0,1806
2024-03-17,SKU_10,37,205.98,0,650
2024-03-18,SKU_10,38,720.51,0,296
2024-03-19,SKU_10,47,1031.46,1,945
2024-03-20,SKU_10,96,496.43,1,2060
2024-03-21,SKU_10,51,510.37,0,684
2024-03-22,SKU_10,49,797.24,0,741
2024-03-23,SKU_10,44,773.35,0,731
2024-03-24,SKU_10,49,253.66,0,1353
2024-03-25,SKU_10,121,1166.95,0,3279
2024-03-26,SKU_10,46,751.49,1,595
2024-03-27,SKU_10,104,165.18,1,1274
2024-03-28,SKU_10,51,848.56,0,1307
2024-03-29,SKU_10,39,918.1,0,803
2024-03-30,SKU_10,39,1025.18,0,1117
2024-03-31,SKU_10,98,606.14,1,1470
2024-04-01,SKU_10,49,160.92,0,1090
2024-04-02,SKU_10,32,860.58,0,896
2024-04-03,SKU_10,46,803.0,0,1384
2024-04-04,SKU_10,81,811.19,1,972
2024-04-05,SKU_10,39,900.36,0,641
2024-04-06,SKU_10,52,1102.01,0,1035
2024-04-07,SKU_10,172,150.01,0,4429
2024-04-08,SKU_10,48,224.53,0,1022
2024-04-09,SKU_10,80,255.85,1,886
2024-04-10,SKU_10,40,865.53,0,767
2024-04-11,SKU_10,45,639.99,0,1090
2024-04-12,SKU_10,34,1211.73,0,523
2024-04-13,SKU_10,42,686.24,0,871
2024-04-14,SKU_10,59,770.34,0,1672
2024-04-15,SKU_10,34,469.79,0,432
2024-04-16,SKU_10,42,283.36,0,845
2024-04-17,SKU_10,45,659.54,0,1093
2024-04-18,SKU_10,43,560.07,0,343
2024-04-19,SKU_10,56,329.74,0,1560
2024-04-20,SKU_10,62,208.31,0,800
2024-04-21,SKU_10,47,604.54,0,575
2024-04-22,SKU_10,55,73.95,1,1410
2024-04-23,SKU_10,41,337.14,0,1242
2024-04-24,SKU_10,45,915.94,0,430
2024-04-25,SKU_10,37,1045.78,0,303
2024-04-26,SKU_10,38,120.83,0,869
2024-04-27,SKU_10,37,419.56,0,922
2024-04-28,SKU_10,49,1336.66,0,922
2024-04-29,SKU_10,44,406.38,0,1125
2024-04-30,SKU_10,41,977.7,0,525
2024-05-01,SKU_10,45,158.32,0,570
2024-05-02,SKU_10,53,193.46,0,766
2024-05-03,SKU_10,75,683.71,1,707
2024-05-04,SKU_10,69,542.97,0,1466
2024-05-05,SKU_10,51,415.48,0,1152
2024-05-06,SKU_10,58,311.22,0,448
2024-05-07,SKU_10,40,795.7,0,1116
2024-05-08,SKU_10,46,1184.06,0,511
2024-05-09,SKU_10,55,617.56,0,528
2024-05-10,SKU_10,42,1098.8,0,915
2024-05-11,SKU_10,59,1091.47,0,820
2024-05-12,SKU_10,45,148.72,0,595
2024-05-13,SKU_10,99,218.41,1,2710
2024-05-14,SKU_10,41,773.73,0,581
2024-05-15,SKU_10,61,121.36,1,744
2024-05-16,SKU_10,46,464.51,0,1003
2024-05-17,SKU_10,105,1349.89,1,2851
2024-05-18,SKU_10,55,47.65,0,1192
2024-05-19,SKU_10,46,261.12,0,959
2024-05-20,SKU_10,54,1277.36,0,798
2024-05-21,SKU_10,50,735.14,0,1433
2024-05-22,SKU_10,48,1004.7,0,1301
2024-05-23,SKU_10,50,1063.07,0,1291
2024-05-24,SKU_10,54,571.1,0,994
2024-05-25,SKU_10,97,382.13,1,1495
2024-05-26,SKU_10,72,245.26,0,597
2024-05-27,SKU_10,64,1044.46,0,1278
2024-05-28,SKU_10,48,645.86,0,900
2024-05-29,SKU_10,57,258.95,1,514
2024-05-30,SKU_10,50,900.88,0,592
2024-05-31,SKU_10,43,425.91,0,356
2024-06-01,SKU_10,122,257.1,1,2566
2024-06-02,SKU_10,122,941.87,1,3438
2024-06-03,SKU_10,41,1072.86,0,911
2024-06-04,SKU_10,56,331.39,0,690
2024-06-05,SKU_10,64,412.55,0,771
2024-06-06,SKU_10,72,667.98,0,1075
2024-06-07,SKU_10,91,583.01,1,1794
2024-06-08,SKU_10,59,189.71,0,643
2024-06-09,SKU_10,68,756.82,0,1620
2024-06-10,SKU_10,50,251.42,0,1482
2024-06-11,SKU_10,56,728.72,0,1189
2024-06-12,SKU_10,78,432.02,0,2048
2024-06-13,SKU_10,46,1088.81,0,776
2024-06-14,SKU_10,49,397.8,0,448
2024-06-15,SKU_10,57,492.61,0,1541
2024-06-16,SKU_10,63,265.51,0,1123
2024-06-17,SKU_10,110,619.3,1,2742
2024-06-18,SKU_10,66,527.73,0,1225
2024-06-19,SKU_10,79,1066.98,1,2205
2024-06-20,SKU_10,74,180.34,0,932
2024-06-21,SKU_10,56,960.04,0,1055
2024-06-22,SKU_10,91,786.95,0,2025
2024-06-23,SKU_10,68,864.75,0,1197
2024-06-24,SKU_10,60,257.15,0,1543
2024-06-25,SKU_10,61,674.63,0,484
2024-06-26,SKU_10,72,855.48,0,1390
2024-06-27,SKU_10,62,533.48,0,1819
2024-06-28,SKU_10,77,606.29,0,910
2024-06-29,SKU_10,61,806.36,0,1042
2024-06-30,SKU_10,67,614.07,0,652
2024-07-01,SKU_10,59,47.86,0,745
2024-07-02,SKU_10,62,508.62,0,1150
2024-07-03,SKU_10,51,940.33,0,1474
2024-07-04,SKU_10,130,884.04,1,3318
2024-07-05,SKU_10,77,46.05,0,1626
2024-07-06,SKU_10,73,885.92,0,928
2024-07-07,SKU_10,75,916.2,0,670
2024-07-08,SKU_10,75,564.36,0,1275
2024-07-09,SKU_10,73,967.14,0,1232
2024-07-10,SKU_10,77,549.06,0,1600
2024-07-11,SKU_10,72,58.5,0,1461
2024-07-12,SKU_10,57,435.68,0,1494
2024-07-13,SKU_10,107,1335.47,0,1703
2024-07-14,SKU_10,73,312.01,0,2139
2024-07-15,SKU_10,74,208.18,0,2001
2024-07-16,SKU_10,72,629.75,0,558
2024-07-17,SKU_10,77,909.4,0,993
2024-07-18,SKU_10,97,949.24,1,1826
2024-07-19,SKU_10,66,354.46,0,1369
2024-07-20,SKU_10,103,62.66,0,2578
2024-07-21,SKU_10,81,550.79,0,653
2024-07-22,SKU_10,74,342.3,0,2056
2024-07-23,SKU_10,67,527.4,0,1146
2024-07-24,SKU_10,75,1266.05,0,1150
2024-07-25,SKU_10,75,945.3,0,2009
2024-07-26,SKU_10,58,672.84,0,1612
2024-07-27,SKU_10,68,460.37,0,1425
2024-07-28,SKU_10,99,98.43,0,2851
2024-07-29,SKU_10,105,393.09,1,2104
2024-07-30,SKU_10,75,501.62,0,1974
2024-07-31,SKU_10,127,375.15,1,2252
2024-08-01,SKU_10,77,510.89,0,1240
2024-08-02,SKU_10,78,1117.33,0,841
2024-08-03,SKU_10,80,427.32,0,1516
2024-08-04,SKU_10,83,378.98,0,685
2024-08-05,SKU_10,80,879.77,0,1630
2024-08-06,SKU_10,85,1275.42,0,2412
2024-08-07,SKU_10,67,693.12,0,1848
2024-08-08,SKU_10,79,379.58,0,1994
2024-08-09,SKU_10,78,1040.41,0,2142
2024-08-10,SKU_10,79,279.83,0,1776
2024-08-11,SKU_10,87,774.34,0,1776
2024-08-12,SKU_10,175,328.44,1,5053
2024-08-13,SKU_10,75,225.47,0,1966
2024-08-14,SKU_10,165,112.22,1,3969
2024-08-15,SKU_10,91,1190.32,0,1647
2024-08-16,SKU_10,87,413.1,0,2273
2024-08-17,SKU_10,85,564.29,0,1903
2024-08-18,SKU_10,89,478.7,0,1223
2024-08-19,SKU_10,108,786.48,0,2725
2024-08-20,SKU_10,91,868.46,0,1812
2024-08-21,SKU_10,97,437.4,0,1804
2024-08-22,SKU_10,91,302.51,0,2530
2024-08-23,SKU_10,93,632.43,0,2204
2024-08-24,SKU_10,115,198.33,0,3090
2024-08-25,SKU_10,100,1105.78,0,1571
2024-08-26,SKU_10,85,722.51,0,2373
2024-08-27,SKU_10,88,73.81,0,1489
2024-08-28,SKU_10,85,265.0,0,2364
2024-08-29,SKU_10,138,1047.16,1,2643
2024-08-30,SKU_10,99,491.28,0,2776
2024-08-31,SKU_10,85,536.41,0,1102
2024-09-01,SKU_10,88,750.45,0,2218
2024-09-02,SKU_10,91,290.11,0,945
2024-09-03,SKU_10,100,666.35,0,1116
2024-09-04,SKU_10,88,432.83,0,1922
2024-09-05,SKU_10,79,202.76,0,1751
2024-09-06,SKU_10,103,360.35,0,1297
2024-09-07,SKU_10,107,73.44,0,2428
2024-09-08,SKU_10,82,216.21,0,1176
2024-09-09,SKU_10,108,809.52,0,2705
2024-09-10,SKU_10,95,452.59,0,2845
2024-09-11,SKU_10,89,685.79,0,2209
2024-09-12,SKU_10,161,376.1,0,2696
2024-09-13,SKU_10,162,740.54,1,2532
2024-09-14,SKU_10,103,1032.97,0,2348
2024-09-15,SKU_10,78,548.84,0,2144
2024-09-16,SKU_10,83,670.38,0,2168
2024-09-17,SKU_10,68,294.4,0,1186
2024-09-18,SKU_10,74,632.33,0,2027
2024-09-19,SKU_10,97,629.12,0,2355
2024-09-20,SKU_10,94,302.58,0,1806
2024-09-21,SKU_10,203,619.63,1,6019
2024-09-22,SKU_10,94,339.73,0,2193
2024-09-23,SKU_10,103,545.93,0,1735
2024-09-24,SKU_10,81,326.81,0,1081
2024-09-25,SKU_10,99,204.76,0,1945
2024-09-26,SKU_10,90,712.82,0,966
2024-09-27,SKU_10,93,362.74,0,1452
2024-09-28,SKU_10,102,898.56,0,1816
2024-09-29,SKU_10,96,948.02,0,2221
2024-09-30,SKU_10,75,778.98,0,1619
2024-10-01,SKU_10,83,426.31,0,828
2024-10-02,SKU_10,91,174.37,0,1017
2024-10-03,SKU_10,106,778.26,0,1869
2024-10-04,SKU_10,73,47.48,0,1331
2024-10-05,SKU_10,105,894.89,1,3029
2024-10-06,SKU_10,100,1124.78,0,2754
2024-10-07,SKU_10,155,707.68,0,4563
2024-10-08,SKU_10,70,142.16,0,1849
2024-10-09,SKU_10,94,74.36,0,2346
2024-10-10,SKU_10,108,767.92,0,1891
2024-10-11,SKU_10,103,456.42,0,2261
2024-10-12,SKU_10,113,931.97,0,3149
2024-10-13,SKU_10,97,863.64,0,1726
2024-10-14,SKU_10,73,462.99,0,1288
2024-10-15,SKU_10,91,70.48,0,1000
2024-10-16,SKU_10,97,698.76,0,2704
2024-10-17,SKU_10,100,556.36,0,1024
2024-10-18,SKU_10,87,320.8,0,1154
2024-10-19,SKU_10,105,781.05,0,2439
2024-10-20,SKU_10,102,1013.0,0,2321
2024-10-21,SKU_10,92,617.38,0,1324
2024-10-22,SKU_10,151,527.95,1,1996
2024-10-23,SKU_10,93,205.79,0,2015
2024-10-24,SKU_10,97,99.82,0,2354
2024-10-25,SKU_10,101,720.12,0,2574
2024-10-26,SKU_10,90,406.86,0,1556
2024-10-27,SKU_10,121,785.46,0,3218
2024-10-28,SKU_10,91,762.68,0,2644
2024-10-29,SKU_10,85,468.29,0,1807
2024-10-30,SKU_10,81,972.91,0,1510
2024-10-31,SKU_10,86,948.67,0,934
2024-11-01,SKU_10,86,1046.01,0,1992
2024-11-02,SKU_10,196,637.9,0,3093
2024-11-03,SKU_10,103,450.41,0,1061
2024-11-04,SKU_10,191,1255.48,1,3242
2024-11-05,SKU_10,96,34.15,0,1193
2024-11-06,SKU_10,89,86.9,0,1762
2024-11-07,SKU_10,95,169.71,0,2003
2024-11-08,SKU_10,168,668.35,1,4534
2024-11-09,SKU_10,92,826.08,0,1017
2024-11-10,SKU_10,111,774.6,0,1840
2024-11-11,SKU_10,87,941.36,0,1466
2024-11-12,SKU_10,82,218.72,0,1119
2024-11-13,SKU_10,153,912.01,1,1162
2024-11-14,SKU_10,87,1014.43,0,1532
2024-11-15,SKU_10,89,1152.73,0,811
2024-11-16,SKU_10,83,1003.42,0,657
2024-11-17,SKU_10,92,711.56,0,722
2024-11-18,SKU_10,88,148.1,0,1630
2024-11-19,SKU_10,98,266.73,0,956
2024-11-20,SKU_10,92,1133.93,0,1988
2024-11-21,SKU_10,130,981.0,1,3587
2024-11-22,SKU_10,62,773.99,0,1348
2024-11-23,SKU_10,82,1006.84,0,714
2024-11-24,SKU_10,75,416.84,0,2057
2024-11-25,SKU_10,75,344.75,0,915
2024-11-26,SKU_10,151,458.83,1,3748
2024-11-27,SKU_10,84,905.07,0,779
2024-11-28,SKU_10,169,1239.58,1,3840
2024-11-29,SKU_10,78,605.84,0,1600
2024-11-30,SKU_10,69,1000.15,0,1594
2024-12-01,SKU_10,95,335.09,0,2387
2024-12-02,SKU_10,81,804.77,0,2146
2024-12-03,SKU_10,98,891.0,0,2038
2024-12-04,SKU_10,91,567.71,0,1310
2024-12-05,SKU_10,77,860.18,0,671
2024-12-06,SKU_10,76,106.3,0,2226
2024-12-07,SKU_10,79,560.36,0,1699
2024-12-08,SKU_10,89,409.48,0,2466
2024-12-09,SKU_10,75,653.16,0,1403
2024-12-10,SKU_10,81,250.6,0,610
2024-12-11,SKU_10,67,1068.23,0,1288
2024-12-12,SKU_10,88,373.81,0,2148
2024-12-13,SKU_10,70,77.98,0,1379
2024-12-14,SKU_10,75,237.52,0,1593
2024-12-15,SKU_10,78,573.09,0,745
2024-12-16,SKU_10,155,1164.51,1,2180
2024-12-17,SKU_10,63,164.38,0,1389
2024-12-18,SKU_10,75,570.75,0,2113
2024-12-19,SKU_10,63,746.06,0,1849
2024-12-20,SKU_10,132,370.25,1,2092
2024-12-21,SKU_10,85,797.41,0,1511
2024-12-22,SKU_10,68,1075.9,0,1105
2024-12-23,SKU_10,151,1183.81,1,4468
2024-12-24,SKU_10,66,316.28,0,1468
2024-12-25,SKU_10,65,933.47,0,643
2024-12-26,SKU_10,74,802.88,0,1150
2024-12-27,SKU_10,69,326.62,0,1030
2024-12-28,SKU_10,66,935.54,0,1073
2024-12-29,SKU_10,108,1049.79,1,1926
2024-12-30,SKU_10,82,366.95,0,1261
2024-12-31,SKU_10,60,835.05,0,845
2025-01-01,SKU_10,63,472.5,0,581
2025-01-02,SKU_10,64,783.79,0,851
2025-01-03,SKU_10,82,597.7,0,1999
2025-01-04,SKU_10,93,1186.15,0,1186
2025-01-05,SKU_10,86,877.04,0,1154
2025-01-06,SKU_10,70,793.48,0,515
2025-01-07,SKU_10,69,740.75,0,1261
2025-01-08,SKU_10,66,86.65,0,661
2025-01-09,SKU_10,62,628.71,0,1576
2025-01-10,SKU_10,68,1273.38,0,800
2025-01-11,SKU_10,66,805.58,0,733
2025-01-12,SKU_10,69,990.42,0,880
2025-01-13,SKU_10,45,513.66,0,1084
2025-01-14,SKU_10,75,1101.47,0,1367
2025-01-15,SKU_10,54,346.33,0,651
2025-01-16,SKU_10,115,554.56,1,2703
2025-01-17,SKU_10,63,53.39,0,1257
2025-01-18,SKU_10,53,721.03,0,1478
2025-01-19,SKU_10,92,357.89,0,1362
2025-01-20,SKU_10,57,867.45,0,1230
2025-01-21,SKU_10,60,956.24,0,946
2025-01-22,SKU_10,64,683.69,0,727
2025-01-23,SKU_10,60,943.4,0,1576
2025-01-24,SKU_10,56,919.89,0,1309
2025-01-25,SKU_10,92,874.53,1,2214
2025-01-26,SKU_10,77,199.5,0,2172
2025-01-27,SKU_10,47,561.42,0,554
2025-01-28,SKU_10,57,470.54,0,1066
2025-01-29,SKU_10,58,433.11,0,1460
2025-01-30,SKU_10,72,1003.97,1,957
2025-01-31,SKU_10,56,792.0,0,1044
2025-02-01,SKU_10,69,431.27,0,774
2025-02-02,SKU_10,81,668.39,0,1952
2025-02-03,SKU_10,47,818.45,0,1088
2025-02-04,SKU_10,62,303.34,0,1183
2025-02-05,SKU_10,69,690.33,0,1705
2025-02-06,SKU_10,52,303.15,0,623
2025-02-07,SKU_10,50,127.75,0,900
2025-02-08,SKU_10,100,72.83,1,1641
2025-02-09,SKU_10,48,761.18,0,1003
2025-02-10,SKU_10,51,477.97,0,1175
2025-02-11,SKU_10,55,747.06,0,793
2025-02-12,SKU_10,44,956.14,0,776
2025-02-13,SKU_10,95,146.42,1,989
2025-02-14,SKU_10,59,295.85,0,1627
2025-02-15,SKU_10,53,542.58,0,1029
2025-02-16,SKU_10,57,66.86,0,1388
2025-02-17,SKU_10,71,643.65,1,1185
2025-02-18,SKU_10,42,488.63,0,381
2025-02-19,SKU_10,53,1030.13,0,916
2025-02-20,SKU_10,55,700.81,0,566
